"","cty_name","iso3numeric","id","year","eiacty","oil_prod32_14","oil_price_2000","oil_price_nom","oil_value_nom","oil_value_2000","oil_value_2014","gas_prod55_14","gas_price_2000_mboe","gas_price_2000","gas_price_nom","gas_value_nom","gas_value_2000","gas_value_2014","oil_gas_value_nom","oil_gas_value_2000","oil_gas_value_2014","oil_gas_valuePOP_nom","oil_gas_valuePOP_2000","oil_gas_valuePOP_2014","oil_exports","net_oil_exports","net_oil_exports_mt","net_oil_exports_value","net_oil_exports_valuePOP","gas_exports","net_gas_exports_bcf","net_gas_exports_mboe","net_gas_exports_value","net_gas_exports_valuePOP","net_oil_gas_exports_valuePOP","population","pop_maddison","sovereign","mult_nom_2000","mult_nom_2014","mult_2000_2014"
"8106","Angola",24,"AGO",1958,"Angola",48907,12.24772,2.08,745655.6848,4438853.9914529,6102418.92288382,NA,13786882.6533849,2.5466149789,0.12,NA,NA,NA,745655.6848,4438853.9914529,6102418.92288382,0.1608443015,0.9574987282,1.3163438961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4635885,4635885,0,5.952954,8.18396352,1.3747735192
"8107","South Sudan",728,"SSD",1998,NA,NA,13.61725,12.7156615,NA,NA,NA,0,11312955.4815178,2.0896487342,1.96,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6060600,NA,0,1.0564417178,1.4523680982,1.3747735192
"8108","Kenya",404,"KEN",1948,"Kenya",NA,14.06798,1.99,NA,NA,NA,NA,0,NA,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.148022,9.82691136,1.3747735192
"8109","Cuba",192,"CUB",1986,"Cuba",938000,22.21579,14.43,99214042.2,155881916.668248,214302331.152,0.0365975349,23632833.4266869,4.3652890295,1.94,550484.423238096,864903.446000001,1189046.35419429,99764526.6232381,156746820.114248,215491377.506194,9.820450872,15.4295770088,21.2121738836,34.173,-123.37,-6143826,-1000378134.4895,-98.47352216,NA,NA,NA,NA,NA,NA,10158854,10144000,1,1.5711678832,2.16,1.3747735192
"8110","Ukraine",804,"UKR",2012,"Ukraine",2272306.77,83.7544654913,111.669702381,1859971525.90782,1395015099.52929,1917829817.66646,130.6218484669,10800827.7291659,1.9950521355,2.66,1881049619.64191,1410824082.95659,1939563589.44723,3741021145.54973,2805839182.48588,3857393407.11369,82.0519932874,61.5406031695,84.6043915907,0.15719,-151.48281,-7543843.938,-4630887050.67231,-101.5694641685,0,-1162.92295,-217.2412863645,-2346385709.68488,-51.4633884734,-153.0328526419,45593300,NA,1,0.7500195998,1.0311070847,1.3747735192
"8111","Comoros",174,"COM",2009,"Comoros",0,49.5009802438,61.6712648,0,0,0,0,16918245.4629102,3.1250180622,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715774,752000,1,0.8026587488,1.1034739928,1.3747735192
"8112","Ireland",372,"IRL",1974,"Ireland",0,39.93295,11.58,0,0,0,0,13216605.4459199,2.4412774262,0.3,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3124200,3124200,1,3.493938,4.80337344,1.3747735192
"8113","Switzerland",756,"CHE",2012,"Switzerland",0,83.7544654913,111.669702381,0,0,0,0.0593726335,10800827.7291659,1.9950521355,2.66,855009.103652678,641273.585760042,881605.944242098,855009.103652678,641273.585760042,881605.944242098,0.1069180899,0.080190663,0.110244,0,-70.73853,-3522778.794,-2162503735.97238,-270.4190726802,0,-126.25113,-23.5845013517,-254732136.177696,-31.8540157416,-302.2730884218,7996861,NA,1,0.7500195998,1.0311070847,1.3747735192
"8114","Dominican Republic",214,"DOM",1970,"Dominican Republic",0,7.879107,1.8,0,0,0,0,14359329.9523663,2.6523533755,0.17,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4422755,4422755,1,4.432428,6.09358464,1.3747735192
"8115","Maldives",462,"MDV",1951,"Maldives",NA,11.19891,1.71,NA,NA,NA,NA,0,NA,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78614,78614,0,6.622812,9.10486656,1.3747735192
"8116","Saudi Arabia",682,"SAU",1937,"Saudi Arabia",8880,13.9813,1.18,76806.672,920669.441809824,1265711.96850343,NA,0,NA,0.05,NA,NA,NA,76806.672,920669.441809824,1265711.96850343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11.986842,16.47919296,1.3747735192
"8117","Slovenia",705,"SVN",1955,"Slovenia",NA,12.26506,1.93,NA,NA,NA,NA,12384826.4999508,2.2876371308,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1517499,1517499,0,6.426504,8.83498752,1.3747735192
"8118","Ghana",288,"GHA",1975,"Ghana",0,36.43979,11.53,0,0,0,0,15016188.1005721,2.7736835443,0.44,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10117862,10117862,1,3.201198,4.40092224,1.3747735192
"8119","Senegal",686,"SEN",1976,"Senegal",0,38.23404,12.8,0,0,0,0,17871229.028872,3.3010464135,0.58,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5100499,5100499,1,3.025554,4.15945152,1.3747735192
"8120","Rwanda",646,"RWA",1991,"Rwanda",0,24.95484,20.0033852,0,0,0,0.0073545285,19477222.3879517,3.5976940928,1.64,113298.933365854,143245.788,196930.516074147,113298.933365854,143245.788,196930.516074147,0.0165680713,0.0209472972,0.0287977895,0,0,0,0,0,0,0,0,0,0,0,6838390,7121616,1,1.2643171806,1.7381497797,1.3747735192
"8121","Yugoslavia, Fed. Rep.",890,"YUG",1939,NA,NA,12.49909,1.02,NA,NA,NA,NA,0,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12.38979,17.0331552,1.3747735192
"8122","Singapore",702,"SGP",1987,"Singapore",0,27.45986,18.4350394,0,0,0,0,16601063.0427361,3.0664303797,1.67,0,0,0,0,0,0,0,0,0,1.95708,-682.38292,-33982669.416,-6839420899.10079,-2447.4122861556,NA,NA,NA,NA,NA,NA,2794552,2794552,1,1.5158450704,2.083943662,1.3747735192
"8123","Iran, Islamic Rep.",364,"IRN",1937,"Iran",10600000,13.9813,1.18,91683640,1098997306.66488,1510872394.83517,NA,0,NA,0.05,NA,NA,NA,91683640,1098997306.66488,1510872394.83517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11.986842,16.47919296,1.3747735192
"8124","Bosnia and Herzegovina",70,"BIH",1975,"Bosnia and Herzegovina",0,36.43979,11.53,0,0,0,NA,15016188.1005721,2.7736835443,0.44,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3980000,3980000,0,3.201198,4.40092224,1.3747735192
"8125","Costa Rica",188,"CRI",1969,"Costa Rica",0,8.347174,1.8,0,0,0,0,15188938.806819,2.805592827,0.17,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1687100,1687100,1,4.694172,6.45342336,1.3747735192
"8126","Iraq",368,"IRQ",1969,"Iraq",76100000,8.347174,1.8,1004063400,4713246298.5048,6479646200.48102,5.9932403317,15188938.806819,2.805592827,0.17,19392335.9970619,91030960.6520001,125146954.128408,1023455735.99706,4804277259.1568,6604793154.60943,104.6281625189,491.1425909074,675.209828113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9781838,9105567,1,4.694172,6.45342336,1.3747735192
"8127","Switzerland",756,"CHE",1933,"Switzerland",NA,8.815239,0.67,NA,NA,NA,NA,0,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4122000,4122000,1,13.280064,18.25708032,1.3747735192
"8128","Mozambique",508,"MOZ",2002,"Mozambique",0,23.71533,25.0232558,0,0,0,0.3958237832,19291137.0404127,3.56332173,2.95,7977333.11981594,7635890.84620514,10497620.5305878,7977333.11981594,7635890.84620514,10497620.5305878,0.4203205304,0.4023301575,0.5531128465,0,0,0,0,0,0,0,0,0,0,0,18979166,18979166,1,0.9571984436,1.3159310728,1.3747735192
"8129","Togo",768,"TGO",1935,"Togo",NA,12.03969,0.97,NA,NA,NA,NA,0,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12.537882,17.23674816,1.3747735192
"8130","Bulgaria",100,"BGR",1981,"Bulgaria",3e+05,67.14143,35.93,79010070,149675842.178218,205770384.285148,0.8436694886,34697136.395785,6.4090084388,1.98,15452427.4250174,29272915.32,40243628.8106593,94462497.4250175,178948757.498218,246014013.095808,10.6387025479,20.1538457508,27.7069734475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8879137,8869441,1,1.8943894389,2.6043564356,1.3747735192
"8131","Italy",380,"ITA",1970,"Italy",1520000,7.879107,1.8,20054880,88891811.64864,122206108.725043,80.2745039443,14359329.9523663,2.6523533755,0.17,260057938.651006,1152688088.899,1584685060.47383,280112818.651006,1241579900.54764,1706891169.19888,5.206569871,23.0777460801,31.7266741929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53799877,53661100,1,4.432428,6.09358464,1.3747735192
"8132","Trinidad and Tobago",780,"TTO",1943,"Trinidad and Tobago",2921448,11.81433,1.2,25697056.608,255722665.617002,351560748.940224,NA,0,NA,0.05,NA,NA,NA,25697056.608,255722665.617002,351560748.940224,48.9467744914,487.0907916514,669.6395217909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,525000,525000,0,9.951438,13.68097344,1.3747735192
"8133","Madagascar",450,"MDG",2008,"Madagascar",0,77.7856254495,97.2559728,0,0,0,0,38316711.6296489,7.0775906513,7.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20042551,20042551,1,0.7998030682,1.0995480788,1.3747735192
"8134","Mexico",484,"MEX",1957,"Mexico",12100000,11.47628,1.9,168516700,1029869253.0126,1415836977.24269,32.843573397,12852184.2618626,2.373964135,0.11,69069800.1524371,422111657.116,580307928.333412,237586500.152437,1451980910.1286,1996144905.5761,7.387849666,45.1499419162,62.0709445382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32159087,35015548,1,6.111378,8.40176064,1.3747735192
"8135","Madagascar",450,"MDG",1944,"Madagascar",NA,11.71031,1.21,NA,NA,NA,NA,0,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9.78096,13.4466048,1.3747735192
"8136","Eritrea",232,"ERI",1975,"Eritrea",NA,36.43979,11.53,NA,NA,NA,NA,15016188.1005721,2.7736835443,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2421037,2421037,0,3.201198,4.40092224,1.3747735192
"8137","Bulgaria",100,"BGR",1970,"Bulgaria",334000,7.879107,1.8,4406796,19532805.980688,26853184.4172134,2.9320053793,14359329.9523663,2.6523533755,0.17,9498548.57518273,42101632.664,57880209.7000274,13905344.5751827,61634438.644688,84733394.1172408,1.6378314465,7.259569963,9.9802645456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8490095,8489574,1,4.432428,6.09358464,1.3747735192
"8138","Gabon",266,"GAB",1956,"Gabon",NA,12.07436,1.93,NA,NA,NA,NA,13319530.6022402,2.4602890295,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,431741,431741,0,6.333516,8.70715008,1.3747735192
"8139","Cape Verde",132,"CPV",1942,"Cape Verde",NA,12.42108,1.19,NA,NA,NA,NA,0,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10.559304,14.51665152,1.3747735192
"8140","Lithuania",440,"LTU",1954,"Lithuania",NA,12.21305,1.93,NA,NA,NA,NA,0,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2597435,2597435,0,6.400674,8.79947712,1.3747735192
"8141","Sri Lanka",144,"LKA",1956,"Sri Lanka",NA,12.07436,1.93,NA,NA,NA,NA,13319530.6022402,2.4602890295,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8917010,8917010,1,6.333516,8.70715008,1.3747735192
"8142","Jordan",400,"JOR",2011,"Jordan",996,85.1707083947,111.255598,812241.51920664,621804.087363167,854839.793414673,1.5173245024,16370738.5472927,3.0238864759,3.95,32447284.4885827,24839722.7200883,34148993.0189479,33259526.0077893,25461526.8074515,35003832.8123625,5.3809296243,4.1193215997,5.6631342521,0,-62.6,-3117480,-1946065516.11097,-314.8463866868,0,-29.31145,-5.4755623347,-89638999.3811881,-14.5023457986,-329.3487324854,6181000,NA,1,0.76554088,1.0524453296,1.3747735192
"8143","Uruguay",858,"URY",1964,"Uruguay",0,9.864053,1.8,0,0,0,0,15889969.7389196,2.9350822785,0.15,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2663610,2663610,1,5.54484,7.6228992,1.3747735192
"8144","Poland",616,"POL",1959,"Poland",174454,12.14371,2.08,2659795.4656,15696235.0223725,21578768.2593285,2.9551196119,14721586.7556743,2.7192668776,0.13,7371950.92127253,43504049.74,59808215.5589353,10031746.3868725,59200284.7623725,81386983.8182638,0.3086270134,1.8212987423,2.5038732814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32504434,29152334,1,5.901294,8.11294272,1.3747735192
"8145","Guatemala",320,"GTM",1970,"Guatemala",0,7.879107,1.8,0,0,0,0,14359329.9523663,2.6523533755,0.17,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5264000,5264000,1,4.432428,6.09358464,1.3747735192
"8146","Soviet Union",810,"SUN",2004,NA,NA,34.29882,38.265,NA,NA,NA,NA,32865653.3958405,6.0707099156,5.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.9115934357,1.2532345156,1.3747735192
"8147","Madagascar",450,"MDG",2006,"Madagascar",0,55.369,65.1440625,0,0,0,0,31279493.269058,5.77772569,6.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18872164,18872164,1,0.8541666667,1.1742857143,1.3747735192
"8148","Netherlands",528,"NLD",1966,"Netherlands",2366000,9.413322,1.8,31217004,165567497.13504,227617810.695475,22.0637607383,16123642.9091083,2.9782447257,0.16,67074716.6870297,355748199.376,489073203.992316,98291720.6870297,521315696.51104,716691014.687791,7.8921528521,41.8580846108,57.5453862858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12454361,12454800,1,5.30376,7.2914688,1.3747735192
"8149","Mauritius",480,"MUS",1974,"Mauritius",0,39.93295,11.58,0,0,0,0,13216605.4459199,2.4412774262,0.3,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,873292,873292,1,3.493938,4.80337344,1.3747735192
"8150","Maldives",462,"MDV",1985,"Maldives",0,43.43477,27.56,0,0,0,0,27598504.3500577,5.0977995781,2.51,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177297,177297,1,1.6003717472,2.2001486989,1.3747735192
"8151","Azerbaijan",31,"AZE",1943,"Azerbaijan",NA,11.81433,1.2,NA,NA,NA,NA,0,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9.951438,13.68097344,1.3747735192
"8152","Belgium",56,"BEL",1964,"Belgium",0,9.864053,1.8,0,0,0,0,15889969.7389196,2.9350822785,0.15,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9367000,9367000,1,5.54484,7.6228992,1.3747735192
"8153","Equatorial Guinea",226,"GNQ",1987,"Equatorial Guinea",0,27.45986,18.4350394,0,0,0,0,16601063.0427361,3.0664303797,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,342469,342469,1,1.5158450704,2.083943662,1.3747735192
"8154","Iraq",368,"IRQ",1960,"Iraq",48300000,10.91287,1.9,672674100,3907097011.0746,5371373507.62925,4.2292041281,15656296.5687308,2.8919198312,0.14,11399825.3673274,66213674.08,91028805.7317241,684073925.367327,3973310685.1546,5462402313.36097,93.4027031108,542.5114808947,745.8304177764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7323920,6822030,1,5.808306,7.98510528,1.3747735192
"8155","North Vietnam",998,"VDR",1976,NA,0,38.23404,12.8,0,0,0,0,17871229.028872,3.3010464135,0.58,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49273016,49273016,0,3.025554,4.15945152,1.3747735192
"8156","Azerbaijan",31,"AZE",1993,"Azerbaijan",10300000,20.01414,16.9716342,1281341410.4658,1526968795.0326,2099236264.00022,44.9235616375,15124772.6271366,2.7937405063,2.04,570161299.074774,679458655.368,934101766.766545,1851502709.54057,2206427450.4006,3033338030.76676,247.4896789724,294.9323371561,405.4651670672,21.61394,-16.72912,-833110.176,-122208916.661232,-16.3356204645,0,-144.79,-27.0476783115,-409089984.554008,-54.6829061747,-71.0185266393,7481131,7482000,1,1.1916955017,1.6383114187,1.3747735192
"8157","Botswana",72,"BWA",1949,"Botswana",NA,12.70712,1.78,NA,NA,NA,NA,0,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.220346,9.92634048,1.3747735192
"8158","Qatar",634,"QAT",1932,"Qatar",NA,10.86086,0.87,NA,NA,NA,NA,0,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12.599874,17.32197312,1.3747735192
"8159","New Zealand",554,"NZL",1948,"New Zealand",410,14.06798,1.99,5980.547,42749.081528034,58770.3052533139,NA,0,NA,0.07,NA,NA,NA,5980.547,42749.081528034,58770.3052533139,0.0032627098,0.0233219212,0.0320623597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1833000,1833000,1,7.148022,9.82691136,1.3747735192
"8160","Armenia",51,"ARM",1983,"Armenia",NA,50.38642,29.55,NA,NA,NA,NA,31265639.2099653,5.7751666667,2.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3270153,3270153,0,1.7289156627,2.3768674699,1.3747735192
"8161","Vietnam",704,"VNM",1993,"Vietnam",6300000,20.01414,16.9716342,783733095.7218,933971204.728678,1283998879.92246,1.4419587099,15124772.6271366,2.7937405063,2.04,18301065.6604121,21809297.6243804,29982844.8455593,802034161.382212,955780502.353058,1313981724.76802,11.4059771171,13.5924516233,18.6865425523,119.36396,119.36396,5944325.208,871972957.333956,12.4005984745,0,0,0,0,0,12.4005984745,70317006,71243961,1,1.1916955017,1.6383114187,1.3747735192
"8162","Luxembourg",442,"LUX",1990,"Luxembourg",0,30.875,23.7258203,0,0,0,0,17577255.8683605,3.2467457806,1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17,-3.1757064113,-55820204.1547093,-145.7575976842,-145.7575976842,382966,382966,1,1.3175210406,1.8112930375,1.3747735192
"8163","Lesotho",426,"LSO",1978,"Lesotho",0,36.53513,14.02,0,0,0,0,20099450.444168,3.7126276371,0.91,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1281575,1281575,1,2.6411042945,3.6309202454,1.3747735192
"8164","Uganda",800,"UGA",2011,"Uganda",0,85.1707083947,111.255598,0,0,0,0,16370738.5472927,3.0238864759,3.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34509205,NA,1,0.76554088,1.0524453296,1.3747735192
"8165","Cyprus",196,"CYP",1961,"Cyprus",0,10.23677,1.8,0,0,0,0,16357321.7900643,3.0214082278,0.15,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,578700,578700,1,5.75148,7.9069824,1.3747735192
"8166","Netherlands",528,"NLD",1998,"Netherlands",1714000,13.61725,12.7156615,159754739.13463,168771571.036707,232022686.648931,417.220302978,11312955.4815178,2.0896487342,1.96,4467823102.8623,4719994713.576,6488923742.81724,4627577841.99693,4888766284.61271,6720946429.46617,294.8568553462,311.4990827645,428.2406902285,6.78284,-1292.22857,-64352982.786,-6422758815.61386,-409.2409747994,1373.29441,1118.67326,208.975167292,2364126764.31677,150.6358201131,-258.6051546864,15694320,15699259,1,1.0564417178,1.4523680982,1.3747735192
"8167","Kuwait",414,"KWT",1965,"Kuwait",1.17e+08,9.708031,1.8,1543698000,8416013028.696,11570111848.7885,12.767986875,16590994.960253,3.0645706751,0.16,38855347.8515191,211833605.895,291223231.853419,1582553347.85152,8627846634.591,11861335080.6419,3358.6381427655,18310.7980759122,25173.2003095189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,471189,476123,1,5.451852,7.49506176,1.3747735192
"8168","Turkey",792,"TUR",2012,"Turkey",2228890.134,83.7544654913,111.669702381,1824433319.63354,1368360748.2813,1881186121.40024,4.1693438501,10800827.7291659,1.9950521355,2.66,60041583.818873,45032364.6681095,61909302.4510428,1884474903.45241,1413393112.94941,1943095423.85128,25.4668654634,19.1006482434,26.2590654039,7.48087,-387.98294,-19321550.412,-11860785872.1909,-160.2871110375,21.71873,-1600.0167,-298.8931348484,-3228293258.92757,-43.6272777901,-203.9143888276,73997128,NA,1,0.7500195998,1.0311070847,1.3747735192
"8169","Argentina",32,"ARG",1948,"Argentina",3242350,14.06798,1.99,47295186.745,338067035.347368,464765607.897762,NA,0,NA,0.07,NA,NA,NA,47295186.745,338067035.347368,464765607.897762,2.9002996716,20.7314058593,28.5009877904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16307000,16307000,1,7.148022,9.82691136,1.3747735192
"8170","Bulgaria",100,"BGR",2013,"Bulgaria",49800,80.3195300542,108.6585177866,39664053.3816996,29319359.3338198,40307478.8109824,1.833983529,14835996.8499363,2.7403998971,3.7072900048,36809064.5947799,27208973.8587855,37406176.7446774,76473117.9764795,56528333.1926054,77713655.5556598,10.5260712289,7.7807898695,10.6968238707,NA,NA,NA,NA,NA,0,-95.24456,-17.7922799904,NA,NA,NA,7265115,NA,1,0.7391922114,1.0162218779,1.3747735192
"8171","Sweden",752,"SWE",1938,"Sweden",NA,13.66059,1.13,NA,NA,NA,NA,0,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6297000,6297000,1,12.214146,16.79168448,1.3747735192
"8172","Moldova",498,"MDA",2006,"Moldova",0,55.369,65.1440625,0,0,0,0.3298531527,31279493.269058,5.77772569,6.39,12079187.6715845,10317639.4694784,14184417.5229178,12079187.6715845,10317639.4694784,14184417.5229178,2.7870760664,2.3806274733,3.2728236093,0,0,0,0,0,0,-91.819,-17.1523639401,-536517252.412877,-123.792628614,-123.792628614,4334000,4334000,1,0.8541666667,1.1742857143,1.3747735192
"8173","Portugal",620,"PRT",1959,"Portugal",NA,12.14371,2.08,NA,NA,NA,NA,14721586.7556743,2.7192668776,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8961550,8961550,1,5.901294,8.11294272,1.3747735192
"8174","Taiwan",158,"TWN",2005,"Taiwan",39840,47.25731,54.5210895,15921641.1076344,14038436.2454411,19299670.4007012,5.2776504431,48773200.8760436,9.0090390295,7.33,291938233.963664,257407905.215274,353877571.713374,307859875.071298,271446341.460715,373177242.114075,13.570599327,11.9654746754,16.449817728,0,-1127.7,-56159460,-19451604997.755,-857.4353433701,0,-339.37715,-63.3977759478,-3092112461.39847,-136.3016836083,-993.7370269784,22685798,22701079,1,0.8817204301,1.2121658986,1.3747735192
"8175","Cuba",192,"CUB",2002,"Cuba",2355335.322,23.71533,25.0232558,432016700.02514,413525712.86453,568504199.539474,3.6283846796,19291137.0404127,3.56332173,2.95,73125553.5983128,69995666.0902138,96228188.1970549,505142253.623452,483521378.954744,664732387.736529,45.1138776598,43.1829334799,59.3667534279,0,-29.58,-1473084,-256047303.411,-22.8673935676,0,0,0,0,0,-22.8673935676,11197048,11203000,1,0.9571984436,1.3159310728,1.3747735192
"8176","Kuwait",414,"KWT",2012,"Kuwait",131220278.928,83.7544654913,111.669702381,107408905192.745,80558784089.2648,110750083101.952,103.8509665943,10800827.7291659,1.9950521355,2.66,1495529450.12136,1121676399.69206,1542051011.36759,108904434642.866,81680460488.9568,112292134113.32,33503.9435959516,25128.6143680709,34546.1536065019,1495.17343,1495.17343,74459636.814,45708019777.9292,14061.8600293399,0,-24.29672,-4.5387793811,-49022574.1956635,-15.0815673041,14046.7784620358,3250496,NA,1,0.7500195998,1.0311070847,1.3747735192
"8177","Djibouti",262,"DJI",2011,"Djibouti",0,85.1707083947,111.255598,0,0,0,0,16370738.5472927,3.0238864759,3.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905564,NA,1,0.76554088,1.0524453296,1.3747735192
"8178","Djibouti",262,"DJI",1950,"Djibouti",NA,12.08303,1.71,NA,NA,NA,NA,0,NA,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60036,60036,0,7.148022,9.82691136,1.3747735192
"8179","Croatia",191,"HRV",1988,"Croatia",5792861,21.41834,14.9238417,633691258.26158,922414494.274253,1268111020.42108,NA,14635548.3378126,2.7033744726,1.69,NA,NA,NA,633691258.26158,922414494.274253,1268111020.42108,133.1876225359,193.870740496,266.5283601746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4757884,4493676,0,1.4556213018,2.0011496196,1.3747735192
"8180","Germany",276,"DEU",1960,"Germany",5477490,10.91287,1.9,76285003.23,443086641.970828,609143782.07669,3.1689262631,15656296.5687308,2.8919198312,0.14,8541844.9682231,49613649.38,68207531.3566997,84826848.1982231,492700291.350828,677351313.43339,1.1670917618,6.7788260823,9.319350589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72682244,72480869,0,5.808306,7.98510528,1.3747735192
"8181","Sierra Leone",694,"SLE",1956,"Sierra Leone",NA,12.07436,1.93,NA,NA,NA,NA,13319530.6022402,2.4602890295,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2263758,2263758,0,6.333516,8.70715008,1.3747735192
